"Iteration"	"posterior"	"NumSpeciation"	"numExtinction"	"numMassExtinctions"
274500	-1843.33063507878	4	1	4
274600	-1835.98956035555	3	1	2
274700	-1824.99128606001	2	1	2
274800	-1836.63526225612	2	1	3
274900	-1826.88832256299	2	1	1
275000	-1849.98646673948	6	1	2
275100	-1825.81710263482	3	1	1
275200	-1827.47649952336	2	1	3
275300	-1835.55132684506	3	2	3
275400	-1847.32951262075	5	1	3
275500	-1827.70631978048	3	1	1
275600	-1830.43288575098	2	1	3
275700	-1834.41784832722	3	1	3
275800	-1840.16246075533	1	1	5
275900	-1830.29775177409	2	1	2
276000	-1834.94743971462	1	2	4
276100	-1828.20352460131	1	1	3
276200	-1821.99413598182	1	1	2
276300	-1819.87589155802	1	1	1
276400	-1824.93426777704	1	1	2
276500	-1829.84650231009	1	1	3
276600	-1822.19079232062	1	1	2
276700	-1842.84459475057	5	1	2
276800	-1830.44638908021	1	1	3
276900	-1829.54028963994	1	1	4
277000	-1832.79042659886	1	1	4
277100	-1829.72933447096	2	1	3
277200	-1830.31109041735	3	1	2
277300	-1839.15230589614	3	1	3
277400	-1827.64625884058	1	1	3
277500	-1830.04571003657	1	1	3
277600	-1835.20279760019	2	1	3
277700	-1838.194374603	3	1	4
277800	-1821.65664154929	2	1	1
277900	-1827.86995310248	1	1	3
278000	-1830.27265188664	1	1	3
278100	-1828.21479997103	2	2	1
278200	-1841.01651094893	1	1	5
278300	-1835.33488320359	4	1	3
278400	-1828.28023275784	1	1	3
278500	-1835.74044703194	1	2	4
278600	-1847.95174452685	2	3	4
278700	-1838.04317993444	2	2	3
278800	-1835.0901805924	2	2	2
278900	-1845.38818455886	4	2	2
279000	-1851.52873371657	2	2	4
279100	-1839.51350273808	2	2	3
279200	-1829.63916372551	1	2	2
279300	-1830.01612539935	2	2	2
279400	-1829.49550856097	1	2	2
279500	-1831.31805159295	2	2	1
279600	-1845.78107665656	4	2	3
279700	-1840.12721466877	1	3	3
279800	-1829.18544421645	1	2	2
279900	-1834.18857853002	1	2	2
280000	-1838.59351243113	2	2	3
280100	-1846.88191279726	3	2	4
280200	-1835.01076961813	1	2	3
280300	-1833.1438212872	1	2	3
280400	-1840.90898859304	1	2	4
280500	-1828.73096841718	1	2	2
280600	-1837.4068470799	2	2	3
280700	-1856.58089572989	1	2	6
280800	-1842.61851046552	2	2	4
280900	-1843.53567956439	1	2	5
281000	-1833.39413811129	2	2	3
281100	-1828.72737437833	1	1	3
281200	-1829.09005427119	1	1	3
281300	-1830.39479069113	4	1	1
281400	-1846.48908795097	5	2	2
281500	-1837.44746954585	3	2	2
281600	-1835.05709499084	3	1	2
281700	-1831.70643050521	2	1	2
281800	-1839.04125874276	2	1	2
281900	-1834.02920786591	2	1	3
282000	-1830.60789779593	1	1	4
282100	-1829.61347962366	1	1	4
282200	-1826.85588708222	1	1	3
282300	-1822.85035424863	2	1	1
282400	-1838.58645899179	2	2	3
282500	-1825.44462049971	1	1	2
282600	-1833.42791419229	1	1	3
282700	-1826.89732333068	2	1	2
282800	-1825.65935610542	1	1	2
282900	-1832.67489792232	2	1	3
283000	-1834.51459457525	1	1	3
283100	-1845.2158337092	3	1	5
283200	-1828.64735395548	2	1	3
283300	-1840.28695404782	3	1	4
283400	-1823.5421180782	2	1	1
283500	-1822.92421818748	1	1	2
283600	-1832.92389981333	2	1	3
283700	-1828.98316243787	1	1	2
283800	-1836.65700568734	3	1	3
283900	-1832.87207173405	1	1	3
284000	-1831.80259165307	2	2	2
284100	-1836.83134628727	1	2	3
284200	-1829.24759325584	2	1	2
284300	-1819.73041988263	1	1	1
284400	-1823.38905652398	1	1	1
284500	-1829.32607603539	2	1	2
284600	-1825.20156592811	2	1	2
284700	-1833.23196550972	2	1	3
284800	-1828.78106463995	1	1	2
284900	-1831.35446468379	2	1	3
285000	-1834.35080891347	4	1	2
285100	-1842.01445206825	4	1	3
285200	-1826.57603534958	2	1	2
285300	-1832.82711627636	2	1	3
285400	-1827.87174065842	1	1	3
285500	-1825.12635828375	1	1	2
285600	-1824.92245948394	1	1	2
285700	-1822.94704807773	1	1	2
285800	-1834.12225200259	3	1	2
285900	-1830.31562396635	3	1	2
286000	-1835.47619995323	3	1	2
286100	-1839.52808545033	4	1	3
286200	-1831.38103945289	4	1	1
286300	-1843.93804796904	5	1	3
286400	-1836.00658806424	3	1	2
286500	-1839.09739977473	4	1	2
286600	-1835.18155467864	5	1	1
286700	-1832.10534788715	2	1	3
286800	-1832.27464623788	2	1	3
286900	-1836.68496781192	4	1	2
287000	-1831.03692506614	2	1	2
287100	-1824.98141772485	2	1	1
287200	-1844.59072238178	3	1	5
287300	-1835.63524815809	2	1	4
287400	-1825.83525932337	1	1	3
287500	-1829.96528567802	1	1	4
287600	-1838.44126071332	1	1	5
287700	-1848.42951491892	3	1	5
287800	-1820.96422873259	1	1	2
287900	-1829.86536855097	1	2	2
288000	-1825.06099946356	1	1	3
288100	-1831.41297968078	4	1	1
288200	-1846.36747655816	5	1	3
288300	-1846.09856721471	4	1	3
288400	-1831.47652202382	3	1	2
288500	-1826.1801731035	3	1	1
288600	-1826.95751844094	2	1	2
288700	-1822.25285584831	2	1	1
288800	-1836.94393274684	1	1	4
288900	-1822.49913689784	1	1	2
289000	-1838.40860979177	1	1	5
289100	-1834.70608637424	2	1	4
289200	-1833.13484696544	2	1	4
289300	-1833.15059489271	2	1	3
289400	-1821.76839143402	2	1	1
289500	-1831.17338371748	1	1	3
289600	-1839.56244061996	2	2	3
289700	-1835.83282353581	1	2	3
289800	-1850.73329337813	1	3	5
289900	-1831.18320001795	1	2	2
290000	-1836.6496112399	2	2	2
290100	-1842.32028870821	1	2	5
290200	-1841.66270650795	1	2	4
290300	-1832.93869449277	1	2	3
290400	-1840.05809154495	2	2	3
290500	-1842.58316000406	4	2	3
290600	-1857.00825516254	5	2	5
290700	-1835.07753004647	3	2	1
290800	-1835.54909600875	3	2	2
290900	-1843.89846253058	4	1	3
291000	-1823.86294252317	2	1	1
291100	-1825.66603474399	1	1	2
291200	-1838.22320083909	3	1	3
291300	-1852.56285766302	2	2	5
291400	-1831.13077324236	2	1	3
291500	-1827.81369451437	1	1	3
291600	-1837.80705475159	2	1	3
291700	-1830.68764432644	3	1	2
291800	-1825.5278355806	3	1	1
291900	-1828.66284715049	2	1	2
292000	-1828.74156790174	2	1	2
292100	-1838.24234020617	2	1	4
292200	-1821.73658829577	1	1	3
292300	-1822.58903673591	2	1	1
292400	-1835.05224679204	1	1	3
292500	-1825.8029951098	2	1	2
292600	-1836.54949297533	3	1	4
292700	-1843.02592124796	5	1	3
292800	-1847.83508073612	4	1	5
292900	-1847.39671184764	2	1	6
293000	-1836.62007239697	3	1	3
293100	-1838.50253207454	1	1	5
293200	-1841.01670307877	1	1	5
293300	-1827.06995515341	1	1	3
293400	-1832.33889404109	4	1	2
293500	-1836.95820596176	1	1	5
293600	-1829.78248740609	2	1	3
293700	-1822.00650765265	1	1	1
293800	-1829.13874277555	2	1	2
293900	-1841.38017215804	1	2	4
294000	-1834.85676238756	1	1	3
294100	-1831.11065941267	1	1	3
294200	-1821.71168500971	1	1	2
294300	-1836.79855264481	1	1	4
294400	-1825.06941051768	1	1	2
294500	-1822.49124682977	1	1	2
294600	-1835.75915633883	2	1	3
294700	-1830.16939858845	1	1	3
294800	-1830.55821998395	1	1	3
294900	-1846.57248049252	2	1	5
295000	-1841.3384911728	2	1	4
295100	-1825.46791619186	3	1	1
295200	-1824.12794352826	1	1	2
295300	-1851.20334917408	1	1	6
295400	-1825.73942624358	1	1	3
295500	-1821.73566446827	1	1	1
295600	-1842.25940221387	1	1	5
295700	-1837.86524338727	3	1	3
295800	-1831.04578404872	1	1	3
295900	-1836.25230351407	1	1	5
296000	-1845.57216483448	2	2	5
296100	-1826.81337709846	1	1	3
296200	-1825.39623583332	2	1	2
296300	-1846.15654245168	5	1	3
296400	-1829.32000247834	2	1	3
296500	-1826.6657301386	2	1	2
296600	-1830.21478464589	3	1	1
296700	-1842.57157519989	2	1	5
296800	-1837.33326767604	2	1	4
296900	-1829.13560956764	2	1	3
297000	-1835.68166061506	1	2	4
297100	-1834.41472560522	2	1	3
297200	-1825.12246605058	1	1	2
297300	-1828.56029628679	1	1	2
297400	-1831.74935791739	3	1	2
297500	-1824.20032605326	2	1	1
297600	-1822.51842008286	2	1	1
297700	-1822.15256777706	1	1	2
297800	-1830.83031631279	2	1	3
297900	-1831.85597604902	3	1	2
298000	-1829.66765134384	1	1	3
298100	-1818.92983665787	1	1	1
298200	-1821.02478888285	1	1	1
298300	-1822.79875334409	1	1	2
298400	-1831.42147614292	1	1	3
298500	-1824.63188204594	1	1	2
298600	-1829.48848338282	1	1	3
298700	-1831.27694710184	1	1	4
298800	-1836.04806275091	3	1	3
298900	-1828.81454440161	1	1	4
299000	-1827.82241557434	1	1	3
299100	-1819.75467083575	1	1	1
299200	-1833.45639066744	4	1	1
299300	-1825.86387025828	1	1	3
299400	-1827.88012817599	1	1	3
299500	-1828.62529973975	1	1	3
299600	-1830.59670034817	1	1	3
299700	-1830.68726844735	3	1	1
299800	-1826.33511541074	2	1	2
299900	-1825.51620043515	2	1	2
3e+05	-1827.54808724375	2	1	3
300100	-1824.86380700882	1	1	3
300200	-1833.96959470735	2	1	4
300300	-1829.56500376888	2	1	3
300400	-1835.22924613038	1	1	4
300500	-1823.6149819716	1	1	2
300600	-1831.17781491487	2	1	3
300700	-1834.39969594626	1	2	3
300800	-1833.68860392378	2	1	3
300900	-1834.62544132055	1	2	4
301000	-1823.49735190212	1	1	3
301100	-1823.63092191204	1	1	2
301200	-1825.827549529	1	1	2
301300	-1827.56842970635	1	1	3
301400	-1829.16161522766	2	1	3
301500	-1822.64960736458	2	1	2
301600	-1832.10256026378	2	1	3
301700	-1839.47177363726	4	1	4
301800	-1833.55380345403	2	1	4
301900	-1836.85889449413	3	1	4
302000	-1819.69895424886	2	1	1
302100	-1825.49577695387	1	1	2
302200	-1828.80417767727	1	1	3
302300	-1832.13501557192	2	1	4
302400	-1834.00694928997	3	1	3
302500	-1836.31879707838	2	1	4
302600	-1828.68694138485	1	1	3
302700	-1845.79755988155	3	1	4
302800	-1824.70443409192	2	1	1
302900	-1832.42786019403	2	2	2
303000	-1822.06082925573	1	2	1
303100	-1821.56838110866	1	2	1
303200	-1821.54705072123	1	2	1
303300	-1832.13003983653	2	2	3
303400	-1824.18008991136	1	2	2
303500	-1833.1962487151	2	2	3
303600	-1825.59967576805	1	1	2
303700	-1819.00092061709	1	1	1
303800	-1823.46867377324	1	1	2
303900	-1825.2510324656	2	1	2
304000	-1822.58323985315	1	1	2
304100	-1828.75389081695	1	1	3
304200	-1826.33340554457	3	1	2
304300	-1823.29706605684	2	1	1
304400	-1832.95365537252	2	1	3
304500	-1832.46748022643	2	1	3
304600	-1841.22200544477	3	2	3
304700	-1844.43107455215	5	1	2
304800	-1830.96766954071	3	1	2
304900	-1824.76318080191	1	1	2
305000	-1841.6757233828	3	1	3
305100	-1818.92949457894	1	1	1
305200	-1825.55809115417	1	1	2
305300	-1843.44248725502	5	1	2
305400	-1819.73035635033	1	1	1
305500	-1825.84905809147	1	1	2
305600	-1848.63233209818	3	2	4
305700	-1862.7699076148	3	3	5
305800	-1847.1776056041	5	2	2
305900	-1843.53394236547	3	1	5
306000	-1824.51636249321	3	1	0
306100	-1827.46656526844	3	1	0
306200	-1836.34647281108	4	1	1
306300	-1834.04955071501	5	1	1
306400	-1841.01188598472	4	1	3
306500	-1835.44503290672	4	1	1
306600	-1853.40121292664	4	1	4
306700	-1837.11159712517	5	1	1
306800	-1832.19369649792	4	1	1
306900	-1830.74320680998	4	1	1
307000	-1830.64362411882	4	1	1
307100	-1821.18741940419	3	1	0
307200	-1828.62031567167	4	1	0
307300	-1838.9895526685	3	1	3
307400	-1834.8932366003	1	1	5
307500	-1835.47050481151	1	1	5
307600	-1824.83544449932	1	1	2
307700	-1842.53049532183	3	1	4
307800	-1835.42091385511	1	1	3
307900	-1835.29946470792	4	1	1
308000	-1840.34649880129	4	1	3
308100	-1835.99977511347	2	1	4
308200	-1828.84077643087	1	1	2
308300	-1839.93816494694	1	2	5
308400	-1838.4486498526	1	2	4
308500	-1827.79639271482	1	1	4
308600	-1824.96611269399	1	1	3
308700	-1826.28177768851	1	1	2
308800	-1823.25924474721	1	1	2
308900	-1834.8426640535	1	1	5
309000	-1849.96197839596	3	1	5
309100	-1831.00617219375	2	1	4
309200	-1837.90355338649	3	1	3
309300	-1822.99340468767	1	1	2
309400	-1850.35428175537	3	1	5
309500	-1833.1528935616	1	1	4
309600	-1828.61342614235	1	1	4
309700	-1825.87327852441	1	1	2
309800	-1825.68482646336	2	1	2
309900	-1827.58354032241	1	1	3
310000	-1825.45650147508	2	1	1
310100	-1837.1916217699	3	1	3
310200	-1827.05068401671	3	1	1
310300	-1839.68269625034	4	1	3
310400	-1838.06600809389	3	2	2
310500	-1829.17960780797	2	1	2
310600	-1831.02400883235	3	1	3
310700	-1831.90840464144	1	1	4
310800	-1836.96875459185	1	1	4
310900	-1834.23748568253	2	1	4
311000	-1821.02923719838	1	1	1
311100	-1832.33542111758	2	1	2
311200	-1824.74334635456	1	1	2
311300	-1830.55778857871	3	1	2
311400	-1826.43649424478	2	1	2
311500	-1828.9907803291	1	1	3
311600	-1839.05105955983	1	1	5
311700	-1819.763176113	1	1	1
311800	-1822.53457986932	1	1	2
311900	-1827.11210934815	1	1	3
312000	-1827.62373304673	3	1	1
312100	-1825.14026280271	2	1	2
312200	-1831.73669803507	1	1	4
312300	-1827.09442187133	3	1	2
312400	-1827.32110163594	2	1	2
312500	-1843.39655501059	3	2	4
312600	-1829.17947986723	3	2	1
312700	-1839.35485015481	4	2	1
312800	-1843.11336036838	3	2	3
312900	-1857.74892822003	4	2	5
313000	-1854.24193014798	4	2	4
313100	-1845.78221249753	3	1	5
313200	-1837.33388363519	2	1	4
313300	-1836.36100777138	1	1	3
313400	-1845.59536216814	2	1	5
313500	-1818.88698757675	1	1	1
313600	-1824.78523795698	1	1	2
313700	-1832.77416415401	2	1	4
313800	-1825.36763747941	1	1	2
313900	-1825.35452928234	1	1	3
314000	-1828.46031213553	1	1	4
314100	-1837.76291946505	1	2	4
314200	-1834.84787159509	1	1	4
314300	-1840.3693234589	1	2	4
314400	-1832.35494479114	1	2	3
314500	-1827.45695236143	2	1	2
314600	-1824.96363301418	1	1	2
314700	-1823.34862558839	1	1	2
314800	-1822.77534179723	1	1	2
314900	-1838.66019893672	3	1	4
315000	-1850.44577700019	2	1	6
315100	-1840.3821533167	3	1	5
315200	-1824.07513470051	1	1	2
315300	-1837.62565328182	2	1	2
315400	-1829.7709453005	1	1	3
315500	-1822.54529710603	1	1	1
315600	-1826.72438273485	1	1	2
315700	-1828.01770325236	3	1	1
315800	-1842.10770620929	4	1	3
315900	-1821.61587819701	1	1	2
316000	-1821.65702222406	1	1	2
316100	-1846.18954683017	3	1	5
316200	-1834.9112142049	2	1	3
316300	-1851.70665991819	5	1	4
316400	-1842.66474009331	3	1	4
316500	-1831.13917348649	2	1	2
316600	-1843.12149854061	3	2	3
316700	-1852.90103498651	4	1	5
316800	-1845.44710490081	4	1	4
316900	-1838.54769361254	2	1	4
317000	-1838.04095605774	2	1	3
317100	-1839.91389325432	2	1	4
317200	-1834.84171735054	3	1	2
317300	-1829.29944433177	2	1	2
317400	-1830.20879946409	1	1	3
317500	-1824.82394837211	1	1	2
317600	-1823.81898702928	1	1	3
317700	-1837.77364432643	2	1	5
317800	-1840.39136080684	3	1	5
317900	-1838.84434825216	3	1	3
318000	-1853.18838276214	3	2	5
318100	-1827.19184583881	2	1	3
318200	-1835.77179262119	3	1	4
318300	-1844.70572967963	4	1	3
318400	-1841.30724532062	4	1	3
318500	-1824.44033038298	2	1	2
318600	-1842.48360400823	4	1	4
318700	-1829.67015765094	3	1	2
318800	-1823.61953010631	2	1	2
318900	-1822.32134155971	3	1	1
319000	-1831.09316727666	2	1	2
319100	-1819.02733947148	2	1	1
319200	-1821.68397083776	2	1	2
319300	-1839.99888602482	2	1	4
319400	-1823.84136450715	2	1	2
319500	-1820.50238370735	2	1	1
319600	-1835.09484118519	4	1	2
319700	-1831.82644658304	4	1	2
319800	-1833.32512685648	1	1	5
319900	-1825.73390143991	2	1	1
320000	-1823.19283640518	2	1	2
320100	-1824.12988101857	1	1	2
320200	-1827.18790847376	1	1	2
320300	-1844.64449719696	2	1	6
320400	-1827.71622295031	1	2	3
320500	-1836.444641283	2	2	2
320600	-1837.00513752712	1	2	3
320700	-1823.36164379951	1	2	2
320800	-1834.18666706673	1	2	3
320900	-1831.75083306986	2	1	3
321000	-1820.57781411587	1	1	1
321100	-1838.05152586057	3	1	3
321200	-1826.95240042916	2	1	3
321300	-1825.17166577116	2	1	2
321400	-1825.36787714247	1	1	3
321500	-1845.6452815361	3	1	4
321600	-1830.58247034893	1	1	3
321700	-1834.39015629721	3	1	1
321800	-1843.00066407463	2	1	3
321900	-1836.22580672053	1	1	5
322000	-1844.98639517874	4	1	2
322100	-1838.16216230139	2	1	4
322200	-1827.97884395587	1	1	2
322300	-1830.80562153148	1	1	3
322400	-1824.21323300901	1	1	2
322500	-1823.37292876173	2	1	1
322600	-1834.50150475216	2	1	4
322700	-1833.92546418897	2	1	3
322800	-1831.50593811868	1	1	4
322900	-1828.52572700193	1	1	3
323000	-1836.80672824438	2	1	4
323100	-1832.89197529675	2	1	3
323200	-1835.26292753114	2	1	4
323300	-1820.8418762581	1	1	1
323400	-1825.12901512946	1	1	2
323500	-1827.78325189493	1	1	2
323600	-1820.60995284446	1	1	2
323700	-1827.94458677207	1	1	3
323800	-1824.80457466599	1	1	2
323900	-1846.77785684754	4	1	4
324000	-1821.48989357478	1	1	1
324100	-1823.35970723207	1	1	2
324200	-1835.14962288967	2	1	4
324300	-1853.48464515398	7	1	2
324400	-1818.13150689829	1	1	1
324500	-1833.76803664225	2	1	3
324600	-1826.15022998336	2	1	2
324700	-1825.02593791552	1	1	2
324800	-1827.41249980194	2	1	2
324900	-1829.41105041957	1	1	3
325000	-1830.79744477414	3	1	2
325100	-1838.89456127796	1	1	4
325200	-1827.19404497776	1	1	4
325300	-1846.15195954557	2	1	6
325400	-1836.56304762393	2	1	3
325500	-1843.19170866511	3	1	3
325600	-1833.71324858037	2	1	3
325700	-1829.64420951961	3	1	2
325800	-1842.49863536108	3	1	3
325900	-1842.58088683436	3	1	4
326000	-1836.38561684693	4	1	2
326100	-1822.86526992278	1	1	2
326200	-1831.05738453864	1	1	2
326300	-1824.79239473271	2	1	2
326400	-1834.68644463881	3	1	2
326500	-1829.01729255681	2	1	2
326600	-1825.26872783921	1	1	2
326700	-1819.17680772504	1	1	1
326800	-1820.26324710665	1	1	1
326900	-1846.5156606081	4	2	3
327000	-1824.05169871722	2	1	1
327100	-1832.02339550046	2	1	3
327200	-1831.91917940324	1	1	3
327300	-1843.11322855634	2	1	4
327400	-1848.7860956063	2	1	5
327500	-1837.81972197938	3	1	2
327600	-1833.66066252337	3	1	1
327700	-1822.89041358472	1	1	2
327800	-1832.52743120356	2	1	2
327900	-1830.85208458164	1	1	3
328000	-1827.39580064644	2	1	2
328100	-1839.43782751146	1	2	4
328200	-1836.08045024286	1	1	4
328300	-1823.67246659076	2	1	1
328400	-1822.12322288597	1	1	2
328500	-1834.33158833009	1	1	4
328600	-1827.07895797787	1	1	2
328700	-1835.03145899959	3	1	2
328800	-1824.38097691486	1	1	2
328900	-1826.23626396411	1	1	3
329000	-1829.89639677458	1	1	4
329100	-1841.37210064788	1	1	6
329200	-1829.49113774325	1	1	4
329300	-1830.43664561966	2	1	2
329400	-1828.46601065233	2	1	2
329500	-1830.9056716872	1	1	3
329600	-1818.78279680249	1	1	1
329700	-1825.91813852661	2	1	2
329800	-1831.40103188032	4	1	2
329900	-1831.47785849377	2	1	3
330000	-1841.98637127554	3	1	4
330100	-1824.60040165417	3	1	1
330200	-1821.59610688215	2	1	2
330300	-1824.38825300449	2	1	3
330400	-1827.15085879566	3	1	3
330500	-1828.12878032992	3	1	3
330600	-1827.36928587031	4	1	2
330700	-1840.05682134131	3	1	4
330800	-1823.50168473093	3	1	2
330900	-1829.2858639279	3	1	3
331000	-1828.4552877708	2	1	3
331100	-1830.64436319951	3	1	3
331200	-1819.51204648278	2	1	2
331300	-1817.28798570831	2	1	2
331400	-1835.33090496639	2	1	5
331500	-1822.50906540693	3	1	1
331600	-1839.63176955135	4	1	4
331700	-1819.74703254419	2	1	2
331800	-1836.58939120771	3	1	4
331900	-1822.72824848813	2	1	2
332000	-1831.54816842835	4	1	3
332100	-1820.13689151583	2	1	2
332200	-1826.35728984163	2	1	3
332300	-1839.86332195015	4	1	4
332400	-1848.63776111281	4	1	6
332500	-1815.58114926712	2	1	1
332600	-1827.33877099247	3	1	3
332700	-1821.30963555411	2	1	3
332800	-1825.10789551533	4	1	1
332900	-1824.35514416051	2	1	2
333000	-1822.82639223866	1	1	2
333100	-1828.33513195071	1	1	3
333200	-1829.51984189777	1	1	3
333300	-1822.09400813752	1	1	1
333400	-1828.6073068482	3	1	1
333500	-1828.45830821823	2	1	3
333600	-1840.20193065745	1	1	5
333700	-1835.88354933276	2	1	4
333800	-1831.34784959324	3	1	1
333900	-1837.53040730172	3	1	3
334000	-1826.51547669415	2	1	2
334100	-1828.78049028844	1	1	4
334200	-1831.18119905874	1	1	3
334300	-1838.16418344726	2	1	4
334400	-1830.499873414	1	1	3
334500	-1826.22742937436	1	1	2
334600	-1826.51394050134	3	1	1
334700	-1830.05090044341	2	1	2
334800	-1831.93986349807	3	1	2
334900	-1837.66011749706	4	1	1
335000	-1830.32445225191	2	1	2
335100	-1827.23843442982	3	1	1
335200	-1846.55482186428	3	1	5
335300	-1837.5693704382	1	1	5
335400	-1830.80936798261	1	1	3
335500	-1841.67548303173	1	1	5
335600	-1846.45464920559	1	1	5
335700	-1834.31321322504	2	1	4
335800	-1842.96477816974	2	1	4
335900	-1822.70319428505	1	1	2
336000	-1831.05920882624	3	1	2
336100	-1828.06696587797	2	1	2
336200	-1822.30049273201	1	1	2
336300	-1836.98714306579	2	1	4
336400	-1838.02132604421	6	1	1
336500	-1841.52229911237	3	1	3
336600	-1822.31403015877	2	1	1
336700	-1826.32852681705	1	1	3
336800	-1830.18343899499	1	1	4
336900	-1828.49383762804	1	1	3
337000	-1822.92233989681	2	1	1
337100	-1828.28781196726	1	2	1
337200	-1839.05250585336	3	1	2
337300	-1824.06083070683	2	1	1
337400	-1831.19803183346	2	1	2
337500	-1829.51728147654	3	1	2
337600	-1825.53396603082	1	1	2
337700	-1826.37217624328	1	1	2
337800	-1827.6314823172	2	1	2
337900	-1834.44609969061	2	2	2
338000	-1822.29528914631	1	1	1
338100	-1841.66420740394	3	2	3
338200	-1838.93154711155	1	1	4
338300	-1820.57701163504	1	1	1
338400	-1820.76381595462	1	1	1
338500	-1820.21781426957	1	1	1
338600	-1831.43097316007	2	1	3
338700	-1827.67236679667	2	1	2
338800	-1844.95482984632	2	2	3
338900	-1832.59331193794	1	1	3
339000	-1823.66156138164	1	1	2
339100	-1826.96954451279	1	1	2
339200	-1820.08859237391	1	1	1
339300	-1820.21560471441	1	1	1
339400	-1831.60513950856	1	2	2
339500	-1823.2212656346	1	1	1
339600	-1824.02455260523	1	1	2
339700	-1829.75371227988	1	1	3
339800	-1842.3602713216	5	1	2
339900	-1821.44181401997	1	1	1
340000	-1836.19602240735	4	1	2
340100	-1840.77030976713	3	1	3
340200	-1823.84496752572	2	1	1
340300	-1825.11405167785	1	1	2
340400	-1826.83328367126	2	1	2
340500	-1828.20029646734	1	1	3
340600	-1829.50303292215	1	1	4
340700	-1843.19832909099	2	1	5
340800	-1833.50979020794	2	1	3
340900	-1843.82886860302	5	1	2
341000	-1836.8636363492	2	2	2
341100	-1821.82344690228	2	1	2
341200	-1830.28739268952	1	1	3
341300	-1832.1387094869	2	1	3
341400	-1832.67265837746	2	2	2
341500	-1848.67146809696	5	2	2
341600	-1849.6164948771	3	3	2
341700	-1836.00344378683	1	2	3
341800	-1833.60054099944	2	2	2
341900	-1847.59034998343	1	3	3
342000	-1835.91305950846	3	2	2
342100	-1827.76013101728	1	2	2
342200	-1827.46494437492	1	2	1
342300	-1842.76189805968	2	2	3
342400	-1847.5788692493	5	2	2
342500	-1833.99417093267	4	1	1
342600	-1828.1679954108	1	1	2
